,HF100,HF101,HF102,HF103,HF104,HF105,HF106,HF107,HF108,HF109,HF110,HF112,HF113,HF114,HF115,HF116,HF117,HF119,HF120,HF124,HF125,HF126,HF127,HF129,HF130,HF131,HF132,HF133,HF134,HF135,HF136,HF137,HF138,HF139,HF140,HF142,HF143,HF144,HF149,HF151,HF152,HF153,HF154,HF156,HF158,HF159,HF160,HF161,HF162,HF163,HF164,HF169,HF171,HF172,HF173,HF178,HF41,HF46,HF47,HF50,HF51,HF52,HF53,HF54,HF55,HF56,HF57,HF58,HF59,HF60,HF61,HF62,HF63,HF64,HF65,HF66,HF68,HF71,HF72,HF73,HF74,HF75,HF76,HF77,HF79,HF80,HF81,HF82,HF83,HF84,HF85,HF90,HF91,HF92,HF93,HF94,HF95,HF96,taxonomy,nutrition,morphology,locomotion,habitat
Otu24,49,29,28,26,148,34,41,31,81,38,44,36,44,22,82,41,40,44,13,17,20,21,6,9,3,17,13,7,49,255,24,16,32,23,2,0,5,1,0,12,9,3,6,0,4,3,3,0,0,0,9,0,0,1,0,1,30,8,25,37,43,56,26,82,61,50,40,43,43,46,22,83,56,29,60,80,6,272,48,223,28,35,18,90,52,111,70,51,94,25,39,27,48,27,228,87,39,76,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X;Filamoebidae;Filamoeba,NA,NA,NA,NA
Otu73,5,1,4,0,1,3,1,0,0,4,0,5,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,88,55,63,26,197,33,33,27,41,47,48,17,33,39,50,27,27,35,65,13,182,74,175,4,23,36,84,6,99,14,16,9,5,2,5,19,0,40,9,24,13,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Flamellidae;WIM80-lineage;WIM80-lineage_X;WIM80-lineage_X_sp.;,NA,NA,NA,NA
Otu661,0,1,1,11,3,4,4,39,2,3,0,17,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Eukaryota;TSAR;Alveolata;Ciliophora;Colpodea;Colpodea_X;Colpodida,NA,NA,NA,NA
Otu315,3,1,3,5,6,4,3,3,5,1,3,0,0,0,6,3,4,14,4,6,6,3,6,4,3,12,0,1,2,1,4,8,1,3,2,2,4,1,6,8,0,9,6,0,7,6,8,0,5,0,0,2,4,2,0,0,1,0,0,0,3,0,0,5,0,6,2,0,0,2,2,0,0,0,3,3,2,0,0,14,0,3,1,2,9,9,1,0,4,2,0,7,4,5,5,1,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Hyphodontia,NA,NA,NA,NA
Otu128,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,54,42,29,10,62,23,10,29,26,85,24,39,55,17,36,3,5,18,3,5,61,27,47,5,20,23,17,3,6,0,0,0,1,4,2,2,0,0,1,2,0,Eukaryota;TSAR;Stramenopiles;Gyrista;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;Heterococcus,NA,NA,NA,NA
Otu107,26,10,11,21,62,23,9,7,38,10,5,11,1,2,36,4,15,11,4,12,2,3,5,1,2,1,6,6,3,0,2,3,15,13,3,8,0,6,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,7,12,12,10,55,12,40,24,59,16,16,47,21,19,20,21,16,21,13,22,31,8,44,37,61,21,14,18,7,33,16,2,5,29,8,12,6,8,4,45,18,11,19,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea,NA,NA,NA,NA
Otu111,3,0,9,0,0,4,2,0,0,3,0,5,0,0,11,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,11,31,2,34,3,20,50,24,25,21,15,16,7,48,11,36,12,35,17,88,46,177,12,10,9,33,3,23,5,6,3,3,1,10,5,4,9,4,5,17,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Geminigera;Geminigera_cryophila;,NA,NA,NA,NA
Otu6,180,874,517,187,67,35,9,43,1139,698,161,397,18,9999,3791,6698,1387,32,43,62,51,44,33,40,327,60,40,28,2137,26,29,1333,29,11,60,4,6,20,31,3,2,3,3,0,4,1,4,0,0,1,2,8,6,14,4,10,19,5,349,6,6,12,32,16,41,83,9,32,22,17,168,244,50,11,18,21,657,78,31,69,16,108,16,30,20,26,149,76,14,16,36,232,210,10,18,75,27,47,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX,NA,NA,NA,NA
Otu46,16,6,12,6,87,20,10,21,47,7,9,17,2,7,31,9,19,16,10,3,2,41,3,4,2,3,4,2,2,19,0,1,4,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,43,76,25,103,17,44,110,26,43,40,38,32,46,60,38,18,39,72,17,118,35,183,17,25,26,56,27,84,53,29,52,18,11,19,3,8,70,34,50,49,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X,NA,NA,NA,NA
Otu61,57,31,25,22,122,27,32,15,34,20,19,19,23,35,72,29,21,41,13,26,12,17,15,36,7,11,53,25,25,24,41,31,43,15,18,48,36,10,41,31,27,13,8,12,32,29,32,9,0,3,2,12,12,0,4,16,78,81,69,106,37,179,46,111,135,78,85,103,96,103,105,134,88,114,139,138,94,91,157,478,106,50,70,105,209,203,104,75,76,32,27,45,40,22,134,53,70,75,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Heterochlamydomonas,NA,NA,NA,NA
Otu551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,11,13,4,30,5,1,9,8,22,13,10,9,19,14,7,7,7,23,5,32,18,50,1,16,4,20,0,7,0,1,0,0,1,0,0,0,1,0,1,0,Unassigned,NA,NA,NA,NA
Otu26,10,83,12,6,36,127,0,16,189,111,31,397,8,53,62,94,109,133,9,44,80,25,34,9,12,22,76,13,105,18,28,80,19,368,157,8,11,103,7,59,741,4,10,1,39,48,75,2,1,5,27,11,9,29,8,0,57,1,6,45,95,22,100,131,10,144,336,20,20,7,11,39,18,6,28,10,13,8,26,59,26,7,9,32,60,22,0,2,18,3,4,3,19,8,2,0,13,4,Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Gastropoda;Caenogastropoda;Viviparus;Viviparus_georgianus;,NA,NA,NA,NA
Otu531,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,1,0,0,4,2,1,0,0,0,1,1,5,0,0,0,0,5,0,7,0,1,1,4,1,0,0,0,0,0,1,0,0,0,0,62,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X;Absidia,NA,NA,NA,NA
Otu341,1,2,2,6,8,0,6,13,1,1,12,1,2,9,19,2,3,5,2,5,6,5,2,6,2,3,4,0,0,11,6,2,26,6,4,13,4,6,0,0,0,0,0,0,7,2,0,0,1,0,1,0,0,0,1,0,25,3,2,16,2,7,4,4,50,11,9,12,8,23,6,17,8,1,14,54,1,14,16,59,0,14,2,13,38,23,3,5,35,0,3,1,1,0,21,9,4,10,Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporomycetes_XX;Peronosporomycetes_XXX;Peronosporomycetes_XXX_sp.;,NA,NA,NA,NA
Otu32,32,23,26,20,75,14,5,19,23,35,21,117,17,7,31,27,27,43,91,13,16,6,4,30,1,2,18,12,38,27,3,7,273,4,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,91,186,142,226,123,131,70,115,100,71,98,81,196,87,98,199,121,59,96,111,107,411,111,515,45,62,107,132,100,162,154,92,58,64,31,16,37,29,107,50,147,46,Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida;Vermamoebidae;Hartmannella;Hartmannella_vermiformis;,NA,NA,NA,NA
Otu140,6,1,5,0,4,5,3,0,14,0,4,10,2,4,13,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,15,11,7,72,17,25,25,40,19,19,15,51,61,42,26,21,22,37,12,81,33,75,10,17,8,73,46,24,13,7,3,3,1,6,0,6,29,7,10,7,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Paracercomonadidae;Paracercomonas;Paracercomonas_sp.;,bacterivore,naked_amoeboflagellate,gliding,soil_and_freshwater
Otu132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,21,299,41,2,246,2,10,100,23,3,45,6,1,1,1,0,25,0,11,20,0,3,0,0,42,0,0,0,4,1,0,0,0,1,0,0,0,0,1,0,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia,NA,NA,NA,NA
Otu162,10,9,0,8,35,4,0,4,0,4,10,6,0,6,2,5,3,14,2,4,1,1,10,6,2,7,4,3,1,6,6,2,5,0,5,7,0,5,0,0,0,0,5,0,9,0,1,0,0,1,0,0,14,0,0,6,16,4,29,34,7,44,7,36,55,15,20,14,8,33,17,24,11,17,6,6,5,22,16,81,6,11,10,32,19,41,13,4,5,8,4,2,1,6,12,9,9,21,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Spongiochloris,NA,NA,NA,NA
Otu542,4,0,2,0,0,0,1,0,1,0,1,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,2,0,33,1,0,0,0,0,4,6,0,3,0,0,0,8,4,0,2,3,0,0,0,3,2,0,0,1,1,0,0,0,0,5,5,1,Eukaryota,NA,NA,NA,NA
Otu757,200,300,341,221,1471,529,329,294,318,500,487,123,263,570,967,439,473,421,253,122,407,249,192,433,126,578,294,592,207,127,258,512,301,446,202,17,60,14,126,33,48,17,80,29,85,72,103,14,11,7,25,9,16,18,17,7,116,149,162,772,206,341,290,525,140,384,260,304,262,524,588,654,304,379,429,284,77,701,352,1422,159,248,265,361,1201,830,381,401,492,193,160,135,215,681,1036,377,229,309,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina_X;Mucoromycotina_XX;Mucoromycotina_XX_sp.;,NA,NA,NA,NA
Otu76,1,0,1,3,11,2,4,2,10,1,5,2,4,1,17,1,2,3,0,9,13,8,24,17,6,12,55,8,16,9,24,5,49,4,22,102,67,69,28,30,87,26,31,157,94,45,97,42,14,13,16,4,18,6,27,14,18,18,15,12,1,56,21,64,59,104,45,57,144,19,10,34,24,30,29,22,31,27,47,194,6,23,25,11,42,24,16,16,5,12,7,5,17,4,35,1,19,47,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorococcum;Chlorococcum_microstigmatum;,NA,NA,NA,NA
Otu294,3,1,3,0,10,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,7,3,1,43,6,6,27,6,33,6,11,20,15,19,3,8,14,7,5,35,9,22,1,1,2,10,1,13,3,0,3,2,0,3,1,0,0,2,5,2,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX,NA,NA,NA,NA
Otu146,2,1,7,4,13,2,1,0,9,1,5,2,6,0,8,2,1,5,3,1,1,1,1,4,0,1,6,4,0,0,1,8,2,9,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,10,17,53,29,12,17,15,10,14,4,28,14,16,8,24,31,15,24,28,263,0,10,52,16,6,21,14,31,40,18,19,24,9,5,16,27,9,28,10,5,1,Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales;Ochromonadales_clade-XII;Ochromonadales_clade-XII_X;Ochromonadales_clade-XII_X_sp.;,NA,NA,NA,NA
Otu154,58,15,32,32,79,25,24,42,106,31,17,11,20,11,56,29,28,41,9,22,12,22,12,7,6,1,11,21,18,16,3,18,85,12,3,0,0,12,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,59,45,23,14,17,105,27,79,79,53,39,69,51,96,83,82,64,26,70,110,16,140,95,221,58,71,35,109,58,182,37,26,66,17,20,31,4,15,92,42,65,55,Eukaryota;TSAR;Rhizaria;Cercozoa,NA,NA,NA,NA
Otu41,21,22,24,32,121,22,34,27,63,46,42,12,22,8,77,34,21,43,6,35,30,23,60,48,25,31,36,42,44,14,57,40,64,57,37,96,97,64,58,71,76,49,30,61,167,66,169,76,50,55,47,52,139,55,62,63,38,67,40,71,15,98,21,52,81,26,33,33,38,30,37,43,39,50,26,29,21,50,63,183,34,31,22,71,33,47,24,32,43,11,9,13,19,9,76,30,30,52,Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_sp.;,NA,NA,NA,NA
Otu148,18,5,16,5,32,7,1,1,27,5,4,4,13,3,15,10,6,10,5,4,2,0,1,3,2,0,3,2,2,1,20,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,14,27,43,24,40,23,34,61,22,28,26,24,53,47,38,24,22,29,59,16,33,28,85,34,15,13,49,65,71,31,17,29,13,16,10,11,4,49,33,19,51,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Eocercomonas;Eocercomonas_sp.;,omnivore,naked_amoeboflagellate,gliding,soil_and_freshwater
Otu720,0,0,8,4,0,6,0,8,0,0,1,3,0,5,0,0,0,0,0,1,16,1,0,1,0,3,3,5,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,3,0,3,3,1,2,1,0,2,0,1,0,0,1,5,1,0,0,0,3,6,0,1,0,2,0,0,0,0,0,0,0,1,0,Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Synurales;Synuraceae;Mallomonas,NA,NA,NA,NA
Otu190,8,3,4,0,10,12,0,3,3,0,4,0,4,2,11,7,12,9,2,0,1,0,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,27,7,4,12,9,18,5,13,9,15,16,10,11,11,13,9,17,5,11,45,58,6,13,11,16,17,8,7,3,4,4,7,9,5,5,27,8,8,13,Eukaryota,NA,NA,NA,NA
Otu174,9,1,16,6,3,1,3,6,26,5,13,1,4,1,6,9,8,2,1,3,0,4,7,8,0,7,9,2,3,0,17,0,0,1,4,1,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,16,8,0,6,12,24,3,8,14,7,2,5,18,28,1,6,6,4,4,7,7,16,6,17,15,8,4,50,13,5,13,5,30,0,3,2,1,2,52,0,15,1,Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporomycetes_XX;Peronosporomycetes_XXX;Peronosporomycetes_XXX_sp.;,NA,NA,NA,NA
Otu314,0,1,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,1,3,22,4,11,2,1,4,7,8,8,3,10,0,11,10,2,0,0,25,2,0,9,8,8,10,26,16,14,0,0,0,3,0,0,11,0,3,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Euglyphidae;Euglypha,omnivore,testate_cell_silica,gliding,ubiquitous
Otu458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,13,0,5,5,4,13,5,3,6,1,6,4,5,2,4,1,5,0,0,1,27,0,2,3,3,1,5,0,1,1,0,0,1,0,0,1,2,3,0,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Fractovitellida;Schizoplasmodiidae,NA,NA,NA,NA
Otu167,13,1,4,0,0,0,18,0,0,0,0,4,29,12,0,9,2,0,23,16,0,0,0,0,5,1,9,0,4,5,0,104,0,0,0,0,0,1,0,1,15,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,20,0,34,0,0,1,3,5,1,9,94,0,0,4,9,50,0,7,8,36,1,0,15,0,34,1,5,40,0,72,1,12,7,0,4,18,24,21,0,0,10,0,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis;Monocystis_sp.;,NA,NA,NA,NA
Otu249,28,9,6,16,48,20,22,13,24,8,11,10,12,10,28,27,17,11,3,4,8,9,19,10,4,9,14,12,16,8,22,6,26,6,12,13,20,8,6,13,6,14,10,15,15,12,8,13,4,14,6,3,22,7,19,22,8,21,19,26,10,45,10,29,40,8,21,22,19,26,31,25,25,19,19,15,3,85,20,66,22,10,4,46,22,35,18,12,13,10,10,4,2,11,34,16,16,26,Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Acanthamoebidae;Acanthamoeba;Acanthamoeba_sp.;,NA,NA,NA,NA
Otu289,2,0,2,0,14,0,2,0,0,0,0,1,0,2,1,4,0,6,1,0,5,0,9,0,0,1,0,5,3,0,0,2,2,0,4,1,0,1,0,0,100,0,0,0,4,0,30,7,1,0,0,1,1,0,0,0,3,9,1,0,0,4,0,0,0,3,2,0,0,2,0,0,1,1,1,0,0,0,4,6,1,0,0,0,0,1,0,0,0,0,0,0,2,0,11,7,0,5,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Sandonidae,NA,NA,NA,NA
Otu42,20,8,9,6,43,14,7,2,8,2,4,9,2,0,17,0,6,7,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,114,119,219,76,72,158,50,95,258,71,131,219,82,101,129,93,76,72,50,98,35,166,134,475,64,83,58,175,45,196,79,79,64,40,27,30,28,16,67,24,64,95,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X,NA,NA,NA,NA
Otu1,208,650,399,511,2695,585,465,697,1252,1475,1516,473,974,723,1133,1390,486,1872,275,1360,1937,3029,4505,2188,1546,2216,3619,2486,3242,2349,3223,2523,7251,2582,2182,4410,4271,3681,3614,3518,3487,1954,2322,3066,3640,4444,4256,2703,3610,2110,2273,2926,9150,4151,3154,5556,57,115,47,996,159,253,118,175,137,112,114,103,265,90,176,240,176,125,971,275,87,172,105,474,183,156,159,182,349,831,257,212,573,74,188,125,76,113,792,361,283,132,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Leotiomycetes;Leotiomycetes_X;Leotiomycetes_X_sp.;,NA,NA,NA,NA
Otu75,7,5,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,125,74,148,22,14,44,57,8,15,37,80,97,48,184,126,23,171,66,37,228,17,101,93,15,55,44,102,40,65,51,21,4,95,32,27,25,4,21,0,19,17,Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporales;Lagenidium,NA,NA,NA,NA
Otu279,2,0,15,0,0,16,45,17,0,6,0,0,0,1,4,0,2,0,1,0,0,5,0,0,1,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0,0,3,24,2,14,5,0,8,1,60,1,3,109,9,2,5,11,53,0,20,12,227,0,2,0,31,28,66,0,79,29,6,10,129,37,8,1,20,1,1,Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX,NA,NA,NA,NA
Otu34,4,7,3,4,38,78,5,9,22,13,53,755,12,10,39,354,30,7,50,26,5,10,8,13,41,21,9,13,8,7,178,14,2,3,7,7,1,2,1,0,1,0,3,0,1,2,11,0,1,17,0,15,4,0,4,12,8,2,114,10,4,5,8,7,5,8,5,2,27,4,6,13,6,5,3,2,2229,17,8,12,0,9,2,2,1,3,18,22,0,5,0,6,44,3,1,1,0,2,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Aureobasidium;Aureobasidium_pullulans;,NA,NA,NA,NA
Otu270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,4,17,6,6,2,18,2,8,10,7,15,6,6,13,10,6,11,17,10,18,20,45,7,7,7,25,2,9,3,0,0,2,4,1,2,0,0,1,9,2,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Sphaeropleales;Selenastraceae;Monoraphidium,NA,NA,NA,NA
Otu52,34,33,150,2,132,25,35,123,43,67,204,37,38,120,124,103,39,37,239,2,95,84,9,1,9,80,8,14,69,4,67,76,33,107,56,1,0,35,50,0,34,0,0,0,10,1,0,0,0,0,0,1,0,1,0,0,38,23,0,32,14,0,29,0,13,23,26,12,56,25,38,0,243,0,43,8,14,142,9,0,0,41,55,112,130,58,94,9,29,0,20,1,0,14,0,49,0,21,Eukaryota;Obazoa;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Rotifera_XXX;Rotifera_XXX_sp.;,NA,NA,NA,NA
Otu118,0,0,0,2,0,0,0,0,2,2,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,49,27,32,15,45,14,15,70,8,20,25,17,37,28,16,8,28,9,21,16,18,19,123,11,15,6,4,8,30,0,6,5,1,2,2,13,1,6,4,2,6,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X;Filamoebidae;Filamoeba,NA,NA,NA,NA
Otu537,4,0,2,4,19,0,6,1,36,5,2,2,2,0,6,7,4,3,1,0,3,0,4,3,0,3,1,0,0,0,3,1,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,2,7,28,2,3,3,5,7,9,0,1,5,4,6,4,2,3,2,0,4,16,1,5,0,22,6,6,1,0,19,3,1,0,0,4,11,4,0,0,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Zygnemophyceae;Zygnemophyceae_X;Zygnemophyceae_XX,NA,NA,NA,NA
Otu1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,0,2,7,0,0,10,2,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Alveolata,NA,NA,NA,NA
Otu138,16,2,10,8,35,6,3,7,6,2,14,2,4,3,8,4,5,5,0,5,8,1,5,5,2,8,1,3,0,0,2,1,40,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,57,3,29,11,49,23,18,38,52,24,52,11,75,95,23,18,15,33,27,5,44,47,135,20,49,28,52,12,157,18,10,9,5,9,7,2,5,19,3,25,20,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Paracercomonadidae;Paracercomonas;Paracercomonas_sp.;,bacterivore,naked_amoeboflagellate,gliding,soil_and_freshwater
Otu69,38,26,18,23,144,19,26,35,52,3,31,14,26,12,49,46,24,45,7,5,8,1,15,14,2,12,15,3,3,1,1,4,4,12,9,1,6,0,0,0,0,0,1,0,8,12,0,0,0,1,0,0,7,0,0,0,30,43,51,57,26,82,34,78,66,32,34,46,57,45,57,97,44,128,45,88,19,48,79,235,75,36,52,71,57,77,53,55,80,35,23,24,27,15,146,52,45,74,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales,NA,NA,NA,NA
Otu670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,1,1,0,4,0,2,8,0,1,3,10,5,6,4,0,3,3,4,0,0,0,5,0,0,1,4,0,8,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Rozellomycota;Rozellomycota_X;Rozellomycota_XX;Rozellomycota_XXX;Rozellomycota_XXX_sp.;,NA,NA,NA,NA
Otu357,0,108,0,0,3,8,0,0,0,13,10,48,3,25,23,0,86,30,0,0,1,0,1,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,10,1,0,0,0,1,0,0,10,2,0,1,3,1,4,0,0,0,4,0,0,1,0,1,12,1,63,2,1,3,114,0,0,6,0,0,1,0,3,1,Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Collembola;Collembola_X;Collembola_X_sp.;,NA,NA,NA,NA
Otu141,0,0,0,5,8,2,0,0,0,2,0,0,4,2,5,65,0,0,8,0,0,1,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,141,71,1,13,3,5,93,4,4,130,4,61,23,25,33,53,32,0,2,401,74,34,142,89,6,4,23,68,40,281,235,11,5,0,4,9,5,27,238,213,0,4,Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Plectus,NA,NA,NA,NA
